;date;T. Max.;T. Min.;H. Max.;H. Min.;P. Max.;P. Min.;Vel.;Precipitación;T. Amp.;P. Amp.;H. Amp.;T. med1.;P. med1.;H. med1.
2015-03-16;20150316;13.6;-2.1;76;18;1020.4;1017.8;26.0;0.0;15.7;2.6000000000000227;58;5.75;1019.0999999999999;47.0
2015-03-17;20150317;15.4;1.4;65;32;1020.6;1015.8;22.0;0.0;14.0;4.800000000000068;33;8.4;1018.2;48.5
2015-03-18;20150318;8.3;0.0;95;83;1021.2;1018.7;28.0;6.0;8.3;2.5;12;4.15;1019.95;89.0
2015-03-19;20150319;12.0;4.2;97;67;1018.9;1015.0;42.0;3.6;7.8;3.8999999999999773;30;8.1;1016.95;82.0
2015-03-20;20150320;13.5;6.9;92;55;1017.2;1010.7;48.0;6.0;6.6;6.5;37;10.2;1013.95;73.5
2015-03-21;20150321;10.9;5.8;95;74;1012.2;1008.5;50.0;5.1;5.1000000000000005;3.7000000000000455;21;8.35;1010.35;84.5
2015-03-22;20150322;14.9;0.0;83;48;1011.8;1009.4;92.0;0.0;14.9;2.3999999999999773;35;7.45;1010.5999999999999;65.5
2015-03-23;20150323;7.3;3.9;99;85;1011.7;1004.1;21.0;23.4;3.4;7.600000000000023;14;5.6;1007.9000000000001;92.0
2015-03-24;20150324;13.3;0.0;99;65;1010.6;1010.4;39.0;3.9;13.3;0.20000000000004547;34;6.65;1010.5;82.0
2015-03-25;20150325;10.6;0.0;68;53;1016.3;1015.9;61.0;0.0;10.6;0.39999999999997726;15;5.3;1016.0999999999999;60.5
2015-03-26;20150326;13.3;1.6;81;46;1022.9;1016.1;48.0;0.0;11.700000000000001;6.7999999999999545;35;7.45;1019.5;63.5
2015-03-27;20150327;19.0;9.8;83;46;1030.2;1022.8;40.0;0.0;9.2;7.400000000000091;37;14.4;1026.5;64.5
2015-03-28;20150328;24.5;9.4;84;18;1031.3;1027.9;38.0;0.0;15.1;3.3999999999998636;66;16.95;1029.6;51.0
2015-03-29;20150329;21.9;10.4;54;19;1030.1;1026.9;45.0;0.0;11.499999999999998;3.199999999999818;35;16.15;1028.5;36.5
2015-03-30;20150330;25.0;13.2;51;11;1030.4;1028.1;59.0;0.0;11.8;2.300000000000182;40;19.1;1029.25;31.0
2015-03-31;20150331;18.5;16.3;40;32;1030.8;1030.2;12.0;0.0;2.1999999999999993;0.599999999999909;8;17.4;1030.5;36.0
2015-04-01;20150401;24.1;6.0;81;14;1031.1;1026.9;22.0;0.0;18.1;4.199999999999818;67;15.05;1029.0;47.5
2015-04-02;20150402;24.9;6.3;49;44;1028.9;1028.6;4.0;0.0;18.599999999999998;0.3000000000001819;5;15.6;1028.75;46.5
2015-04-03;20150403;23.3;7.5;53;14;1026.0;1023.1;13.0;0.0;15.8;2.8999999999999773;39;15.4;1024.55;33.5
2015-04-04;20150404;22.9;10.2;90;14;1024.7;1010.0;25.0;0.0;12.7;14.700000000000045;76;16.549999999999997;1017.35;52.0
2015-04-05;20150405;24.7;4.8;71;12;1011.9;1007.4;23.0;0.0;19.9;4.5;59;14.75;1009.65;41.5
2015-04-06;20150406;21.6;8.1;74;35;1018.9;1010.0;20.0;0.0;13.500000000000002;8.899999999999977;39;14.850000000000001;1014.45;54.5
2015-04-07;20150407;20.7;6.2;87;15;1024.5;1018.9;31.0;0.0;14.5;5.600000000000023;72;13.45;1021.7;51.0
2015-04-08;20150408;17.8;3.4;77;16;1025.8;1020.5;31.0;0.0;14.4;5.2999999999999545;61;10.6;1023.15;46.5
2015-04-09;20150409;10.5;4.3;96;39;1024.0;1021.6;18.0;4.8;6.2;2.3999999999999773;57;7.4;1022.8;67.5
2015-04-10;20150410;17.3;6.3;98;47;1022.9;1019.6;18.0;0.0;11.0;3.2999999999999545;51;11.8;1021.25;72.5
2015-04-11;20150411;23.7;6.0;91;20;1024.9;1020.5;34.0;0.0;17.7;4.400000000000091;71;14.85;1022.7;55.5
2015-04-12;20150412;21.5;7.9;85;29;1025.5;1022.3;36.0;0.3;13.6;3.2000000000000455;56;14.7;1023.9;57.0
2015-04-13;20150413;23.0;10.0;69;16;1026.1;1022.9;52.0;0.0;13.0;3.199999999999932;53;16.5;1024.5;42.5
2015-04-14;20150414;23.6;10.1;44;14;1025.7;1018.2;37.0;0.0;13.500000000000002;7.5;30;16.85;1021.95;29.0
2015-04-15;20150415;18.0;10.6;67;24;1019.2;1018.5;38.0;0.0;7.4;0.7000000000000455;43;14.3;1018.85;45.5
2015-04-16;20150416;16.2;9.0;99;69;1016.9;1012.8;26.0;19.2;7.199999999999999;4.100000000000023;30;12.6;1014.8499999999999;84.0
2015-04-17;20150417;19.8;9.7;96;43;1018.2;1014.6;17.0;0.0;10.100000000000001;3.6000000000000227;53;14.75;1016.4000000000001;69.5
2015-04-18;20150418;18.3;6.5;89;21;1016.0;1010.5;49.0;2.4;11.8;5.5;68;12.4;1013.25;55.0
2015-04-19;20150419;17.9;5.1;89;35;1015.7;1013.6;36.0;0.3;12.799999999999999;2.1000000000000227;54;11.5;1014.6500000000001;62.0
2015-04-20;20150420;21.8;4.8;82;22;1021.0;1017.1;17.0;0.0;17.0;3.8999999999999773;60;13.3;1019.05;52.0
2015-04-21;20150421;21.6;4.5;70;22;1021.7;1018.1;18.0;0.0;17.1;3.6000000000000227;48;13.05;1019.9000000000001;46.0
2015-04-22;20150422;20.8;8.2;69;34;1020.6;1017.1;31.0;0.0;12.600000000000001;3.5;35;14.5;1018.85;51.5
2015-04-23;20150423;24.1;7.3;86;27;1019.8;1015.3;19.0;0.0;16.8;4.5;59;15.700000000000001;1017.55;56.5
2015-04-24;20150424;21.8;9.9;68;35;1016.5;1012.1;33.0;0.0;11.9;4.399999999999977;33;15.850000000000001;1014.3;51.5
2015-04-25;20150425;17.6;9.9;79;53;1015.6;1011.6;36.0;0.0;7.700000000000001;4.0;26;13.75;1013.6;66.0
2015-04-26;20150426;16.0;7.4;99;59;1012.1;1004.6;34.0;17.4;8.6;7.5;40;11.7;1008.35;79.0
2015-04-27;20150427;16.9;7.4;97;43;1015.8;1007.6;44.0;0.3;9.499999999999998;8.199999999999932;54;12.149999999999999;1011.7;70.0
2015-04-28;20150428;19.3;5.3;93;40;1019.6;1015.6;32.0;0.0;14.0;4.0;53;12.3;1017.6;66.5
2015-04-29;20150429;21.8;10.4;84;20;1019.2;1015.5;31.0;0.0;11.4;3.7000000000000455;64;16.1;1017.35;52.0
2015-04-30;20150430;23.8;7.8;80;35;1020.1;1017.2;21.0;0.0;16.0;2.8999999999999773;45;15.8;1018.6500000000001;57.5
2015-05-01;20150501;19.8;11.4;84;49;1018.8;1015.6;30.0;0.0;8.4;3.199999999999932;35;15.600000000000001;1017.2;66.5
2015-05-02;20150502;25.6;12.8;98;44;1016.9;1011.7;31.0;0.0;12.8;5.199999999999932;54;19.200000000000003;1014.3;71.0
2015-05-03;20150503;22.5;14.2;86;31;1013.3;1011.0;27.0;0.0;8.3;2.2999999999999545;55;18.35;1012.15;58.5
2015-05-04;20150504;25.7;13.7;91;21;1012.2;1004.7;59.0;0.0;12.0;7.5;70;19.7;1008.45;56.0
2015-05-05;20150505;21.1;9.7;91;31;1015.0;1007.9;34.0;0.0;11.400000000000002;7.100000000000023;60;15.4;1011.45;61.0
2015-05-06;20150506;22.6;6.4;85;20;1018.5;1005.0;26.0;0.0;16.200000000000003;13.5;65;14.5;1011.75;52.5
2015-05-07;20150507;28.4;9.3;63;12;1016.6;1003.5;32.0;0.0;19.099999999999998;13.100000000000023;51;18.85;1010.05;37.5
2015-05-08;20150508;24.7;12.6;61;29;1022.5;1013.0;31.0;0.0;12.1;9.5;32;18.65;1017.75;45.0
2015-05-09;20150509;29.6;11.1;78;20;1024.8;1021.6;18.0;0.0;18.5;3.199999999999932;58;20.35;1023.2;49.0
2015-05-10;20150510;30.5;15.5;57;12;1023.7;1019.1;26.0;0.0;15.0;4.600000000000023;45;23.0;1021.4000000000001;34.5
2015-05-11;20150511;32.9;13.7;57;12;1022.0;1018.2;25.0;0.0;19.2;3.7999999999999545;45;23.299999999999997;1020.1;34.5
2015-05-12;20150512;33.5;14.5;49;14;1022.8;1019.4;23.0;0.0;19.0;3.3999999999999773;35;24.0;1021.0999999999999;31.5
2015-05-13;20150513;35.1;17.0;48;10;1023.9;1018.9;42.0;0.0;18.1;5.0;38;26.05;1021.4;29.0
2015-05-14;20150514;30.2;15.7;44;10;1019.4;1012.2;56.0;0.0;14.5;7.199999999999932;34;22.95;1015.8;27.0
2015-05-15;20150515;21.7;10.1;57;24;1023.7;1016.1;52.0;0.0;11.6;7.600000000000023;33;15.899999999999999;1019.9000000000001;40.5
2015-05-16;20150516;28.2;7.0;72;12;1025.0;1022.5;30.0;0.0;21.2;2.5;60;17.6;1023.75;42.0
2015-05-17;20150517;30.8;9.6;64;15;1024.0;1016.1;33.0;0.0;21.200000000000003;7.899999999999977;49;20.2;1020.05;39.5
2015-05-18;20150518;30.5;12.9;63;17;1017.0;1008.1;30.0;0.0;17.6;8.899999999999977;46;21.7;1012.55;40.0
2015-05-19;20150519;21.2;9.6;73;29;1015.5;1007.3;38.0;0.3;11.6;8.200000000000045;44;15.399999999999999;1011.4;51.0
2015-05-20;20150520;20.8;3.6;88;17;1020.8;1015.6;39.0;0.0;17.2;5.199999999999932;71;12.200000000000001;1018.2;52.5
2015-05-21;20150521;22.3;5.1;72;13;1024.7;1021.4;30.0;0.0;17.200000000000003;3.300000000000068;59;13.7;1023.05;42.5
2015-05-22;20150522;23.8;3.4;79;11;1024.0;1017.1;37.0;0.0;20.400000000000002;6.899999999999977;68;13.6;1020.55;45.0
2015-05-23;20150523;23.6;7.6;68;20;1019.9;1014.3;37.0;0.0;16.0;5.600000000000023;48;15.600000000000001;1017.0999999999999;44.0
2015-05-24;20150524;25.3;9.5;69;20;1016.9;1013.6;32.0;0.0;15.8;3.2999999999999545;49;17.4;1015.25;44.5
2015-05-25;20150525;27.3;7.5;80;19;1018.6;1014.9;39.0;0.0;19.8;3.7000000000000455;61;17.4;1016.75;49.5
2015-05-26;20150526;28.8;8.1;79;11;1018.6;1015.1;27.0;0.0;20.700000000000003;3.5;68;18.45;1016.85;45.0
2015-05-27;20150527;28.4;8.3;69;11;1019.2;1014.6;33.0;0.0;20.099999999999998;4.600000000000023;58;18.35;1016.9000000000001;40.0
2015-05-28;20150528;31.4;13.5;63;10;1018.1;1012.3;27.0;0.0;17.9;5.800000000000068;53;22.45;1015.2;36.5
2015-05-29;20150529;28.5;14.3;61;18;1014.9;1010.8;52.0;0.0;14.2;4.100000000000023;43;21.4;1012.8499999999999;39.5
2015-05-30;20150530;28.6;11.7;81;19;1016.4;1013.7;25.0;0.0;16.900000000000002;2.699999999999932;62;20.15;1015.05;50.0
2015-05-31;20150531;30.5;11.9;71;13;1016.9;1014.0;28.0;0.0;18.6;2.8999999999999773;58;21.2;1015.45;42.0
2015-06-01;20150601;30.8;13.7;58;19;1017.1;1014.1;30.0;0.0;17.1;3.0;39;22.25;1015.6;38.5
2015-06-02;20150602;32.1;15.1;69;16;1018.8;1016.1;31.0;0.0;17.0;2.699999999999932;53;23.6;1017.45;42.5
2015-06-03;20150603;33.6;16.2;63;14;1021.1;1017.8;21.0;0.0;17.400000000000002;3.300000000000068;49;24.9;1019.45;38.5
2015-06-04;20150604;32.6;15.7;55;12;1022.1;1016.2;26.0;0.0;16.900000000000002;5.899999999999977;43;24.15;1019.1500000000001;33.5
2015-06-05;20150605;32.3;15.7;39;11;1020.3;1015.5;27.0;0.0;16.599999999999998;4.7999999999999545;28;24.0;1017.9;25.0
2015-06-06;20150606;32.7;16.0;55;10;1020.7;1017.8;25.0;0.0;16.700000000000003;2.900000000000091;45;24.35;1019.25;32.5
2015-06-07;20150607;34.0;18.9;37;10;1021.7;1016.4;42.0;0.0;15.100000000000001;5.300000000000068;27;26.45;1019.05;23.5
2015-06-08;20150608;33.4;15.8;46;10;1019.7;1013.1;30.0;0.0;17.599999999999998;6.600000000000023;36;24.6;1016.4000000000001;28.0
2015-06-09;20150609;31.1;15.8;84;19;1016.4;1011.0;53.0;0.6;15.3;5.399999999999977;65;23.450000000000003;1013.7;51.5
2015-06-10;20150610;25.8;14.3;93;37;1014.9;1009.5;83.0;5.4;11.5;5.399999999999977;56;20.05;1012.2;65.0
2015-06-11;20150611;21.6;13.6;99;58;1013.0;1009.0;22.0;18.0;8.000000000000002;4.0;41;17.6;1011.0;78.5
2015-06-12;20150612;23.0;10.9;99;34;1012.3;1010.0;45.0;0.0;12.1;2.2999999999999545;65;16.95;1011.15;66.5
2015-06-13;20150613;22.5;11.8;84;26;1012.1;1008.8;42.0;0.0;10.7;3.300000000000068;58;17.15;1010.45;55.0
2015-06-14;20150614;22.2;10.5;75;28;1013.3;1010.8;45.0;0.0;11.7;2.5;47;16.35;1012.05;51.5
2015-06-15;20150615;22.9;11.1;95;36;1018.4;1013.8;32.0;4.5;11.799999999999999;4.600000000000023;59;17.0;1016.0999999999999;65.5
2015-06-16;20150616;25.1;9.8;94;29;1022.4;1019.3;22.0;0.0;15.3;3.1000000000000227;65;17.450000000000003;1020.8499999999999;61.5
2015-06-17;20150617;16.7;15.9;64;61;1022.8;1022.2;1.0;0.0;0.7999999999999989;0.599999999999909;3;16.3;1022.5;62.5
2015-06-18;20150618;31.4;10.6;71;13;1022.1;1017.3;23.0;0.0;20.799999999999997;4.800000000000068;58;21.0;1019.7;42.0
2015-06-19;20150619;32.4;14.4;62;15;1019.6;1015.6;33.0;0.0;18.0;4.0;47;23.4;1017.6;38.5
2015-06-20;20150620;33.6;13.6;61;10;1019.4;1015.9;28.0;0.0;20.0;3.5;51;23.6;1017.65;35.5
2015-06-21;20150621;35.3;16.8;50;10;1018.8;1014.6;33.0;0.0;18.499999999999996;4.199999999999932;40;26.049999999999997;1016.7;30.0
2015-06-22;20150622;33.6;19.9;45;14;1017.0;1011.5;48.0;0.0;13.700000000000003;5.5;31;26.75;1014.25;29.5
2015-06-23;20150623;30.1;17.2;84;25;1016.4;1011.0;38.0;6.6;12.900000000000002;5.399999999999977;59;23.65;1013.7;54.5
2015-06-24;20150624;29.5;13.8;84;24;1018.9;1015.5;27.0;0.0;15.7;3.3999999999999773;60;21.65;1017.2;54.0
2015-06-25;20150625;33.6;15.0;78;17;1021.7;1018.9;33.0;0.0;18.6;2.800000000000068;61;24.3;1020.3;47.5
2015-06-26;20150626;34.1;18.3;56;17;1022.8;1019.0;27.0;0.0;15.8;3.7999999999999545;39;26.200000000000003;1020.9;36.5
2015-06-27;20150627;37.7;19.8;41;10;1020.9;1017.1;27.0;0.0;17.900000000000002;3.7999999999999545;31;28.75;1019.0;25.5
2015-06-28;20150628;38.9;20.9;32;10;1019.9;1016.9;25.0;0.0;18.0;3.0;22;29.9;1018.4;21.0
2015-06-29;20150629;38.9;23.8;38;10;1019.6;1015.0;36.0;0.0;15.099999999999998;4.600000000000023;28;31.35;1017.3;24.0
2015-06-30;20150630;37.4;22.6;42;10;1017.1;1011.5;60.0;0.0;14.799999999999997;5.600000000000023;32;30.0;1014.3;26.0
2015-07-01;20150701;35.8;20.1;36;10;1015.8;1010.0;36.0;0.0;15.699999999999996;5.7999999999999545;26;27.95;1012.9;23.0
2015-07-02;20150702;34.4;20.5;41;11;1019.4;1013.2;33.0;0.0;13.899999999999999;6.199999999999932;30;27.45;1016.3;26.0
2015-07-03;20150703;35.3;20.6;56;20;1020.2;1016.8;54.0;0.0;14.699999999999996;3.400000000000091;36;27.95;1018.5;38.0
2015-07-04;20150704;36.4;21.1;61;18;1021.3;1016.0;44.0;0.0;15.299999999999997;5.2999999999999545;43;28.75;1018.65;39.5
2015-07-05;20150705;37.0;21.7;48;10;1018.8;1016.2;42.0;0.0;15.3;2.599999999999909;38;29.35;1017.5;29.0
2015-07-06;20150706;38.8;21.4;40;10;1019.2;1015.4;46.0;0.0;17.4;3.800000000000068;30;30.099999999999998;1017.3;25.0
2015-07-07;20150707;38.1;23.1;33;10;1018.0;1014.1;60.0;0.0;15.0;3.8999999999999773;23;30.6;1016.05;21.5
2015-07-08;20150708;39.6;21.0;29;10;1016.7;1012.9;62.0;0.0;18.6;3.800000000000068;19;30.3;1014.8;19.5
2015-07-09;20150709;37.9;21.6;40;10;1017.4;1013.1;31.0;0.0;16.299999999999997;4.2999999999999545;30;29.75;1015.25;25.0
2015-07-10;20150710;36.8;21.0;31;19;1017.1;1016.8;52.0;0.0;15.799999999999997;0.3000000000000682;12;28.9;1016.95;25.0
2015-07-11;20150711;37.4;20.4;39;10;1019.3;1015.9;40.0;0.0;17.0;3.3999999999999773;29;28.9;1017.5999999999999;24.5
2015-07-12;20150712;36.5;21.0;54;12;1019.5;1017.5;33.0;0.0;15.5;2.0;42;28.75;1018.5;33.0
2015-07-13;20150713;38.6;23.3;43;10;1016.2;1019.3;20.0;0.0;15.3;3.099999999999909;33;30.950000000000003;1017.75;26.5
2015-07-14;20150714;39.8;24.6;28;10;1014.8;1018.3;24.0;0.0;15.199999999999996;3.5;18;32.2;1016.55;19.0
2015-07-15;20150715;37.9;22.3;32;10;1012.5;1016.5;27.0;0.0;15.599999999999998;4.0;22;30.1;1014.5;21.0
2015-07-16;20150716;37.8;22.2;38;10;1012.9;1016.1;29.0;0.0;15.599999999999998;3.2000000000000455;28;30.0;1014.5;24.0
2015-07-17;20150717;36.1;21.0;30;11;1012.9;1015.3;25.0;0.0;15.100000000000001;2.3999999999999773;19;28.55;1014.0999999999999;20.5
2015-07-18;20150718;33.2;19.0;31;15;1012.9;1015.3;23.0;0.0;14.200000000000003;2.3999999999999773;16;26.1;1014.0999999999999;23.0
2015-07-19;20150719;32.6;20.0;39;38;1015.4;1013.2;27.0;0.0;12.600000000000001;2.199999999999932;1;26.3;1014.3;38.5
2015-07-20;20150720;34.7;19.7;56;23;1013.6;1010.3;26.0;0.0;15.000000000000004;3.300000000000068;33;27.200000000000003;1011.95;39.5
2015-07-21;20150721;35.2;21.4;55;20;1012.5;1008.8;44.0;0.0;13.800000000000004;3.7000000000000455;35;28.3;1010.65;37.5
2015-07-22;20150722;32.2;20.3;65;24;1014.5;1011.6;31.0;0.4;11.900000000000002;2.8999999999999773;41;26.25;1013.05;44.5
2015-07-23;20150723;33.3;18.3;76;23;1014.9;1009.0;31.0;0.0;14.999999999999996;5.899999999999977;53;25.799999999999997;1011.95;49.5
2015-07-24;20150724;32.1;20.2;46;21;1010.1;1007.0;44.0;0.0;11.900000000000002;3.1000000000000227;25;26.15;1008.55;33.5
2015-07-25;20150725;32.1;17.5;72;22;1013.7;1009.6;37.0;0.0;14.600000000000001;4.100000000000023;50;24.8;1011.6500000000001;47.0
2015-07-26;20150726;34.4;17.8;55;15;1014.7;1010.1;37.0;0.0;16.599999999999998;4.600000000000023;40;26.1;1012.4000000000001;35.0
2015-07-27;20150727;35.2;22.3;56;12;1011.4;1008.5;40.0;0.0;12.900000000000002;2.8999999999999773;44;28.75;1009.95;34.0
2015-07-28;20150728;35.9;20.2;43;16;1011.4;1007.0;31.0;0.0;15.7;4.399999999999977;27;28.049999999999997;1009.2;29.5
2015-07-29;20150729;34.1;21.7;39;12;1010.1;1006.0;42.0;0.0;12.400000000000002;4.100000000000023;27;27.9;1008.05;25.5
2015-07-30;20150730;30.6;19.7;66;31;1008.7;1005.4;31.0;0.8;10.900000000000002;3.300000000000068;35;25.15;1007.05;48.5
2015-07-31;20150731;27.5;17.6;79;35;1009.1;1003.1;40.0;1.8;9.899999999999999;6.0;44;22.55;1006.1;57.0
2015-08-01;20150801;29.6;14.8;79;28;1013.7;1009.0;29.0;0.0;14.8;4.7000000000000455;51;22.200000000000003;1011.35;53.5
2015-08-02;20150802;32.7;18.3;76;22;1015.3;1012.1;29.0;0.0;14.400000000000002;3.199999999999932;54;25.5;1013.7;49.0
2015-08-03;20150803;33.4;20.1;62;27;1014.4;1008.9;31.0;0.0;13.299999999999997;5.5;35;26.75;1011.65;44.5
2015-08-04;20150804;32.9;20.5;46;17;1013.1;1010.2;35.0;0.0;12.399999999999999;2.8999999999999773;29;26.7;1011.6500000000001;31.5
2015-08-05;20150805;34.1;19.2;41;11;1012.8;1009.9;40.0;0.0;14.900000000000002;2.8999999999999773;30;26.65;1011.3499999999999;26.0
2015-08-06;20150806;35.1;18.6;26;9;1013.3;1009.6;35.0;0.0;16.5;3.699999999999932;17;26.85;1011.45;17.5
2015-08-07;20150807;34.6;19.1;28;12;1013.2;1009.8;35.0;0.0;15.5;3.400000000000091;16;26.85;1011.5;20.0
2015-08-08;20150808;30.6;20.9;52;21;1017.2;1011.3;31.0;0.0;9.700000000000003;5.900000000000091;31;25.75;1014.25;36.5
2015-08-09;20150809;31.2;13.4;71;17;1019.8;1015.9;26.0;0.0;17.799999999999997;3.8999999999999773;54;22.3;1017.8499999999999;44.0
2015-08-10;20150810;33.8;15.0;40;17;1017.9;1010.7;32.0;0.0;18.799999999999997;7.199999999999932;23;24.4;1014.3;28.5
2015-08-11;20150811;31.8;20.4;47;28;1011.9;1008.3;39.0;0.0;11.400000000000002;3.6000000000000227;19;26.1;1010.0999999999999;37.5
2015-08-12;20150812;30.4;19.0;48;12;1015.7;1011.4;29.0;0.0;11.399999999999999;4.300000000000068;36;24.7;1013.55;30.0
2015-08-13;20150813;24.1;16.3;64;29;1016.1;1013.3;42.0;0.0;7.800000000000001;2.800000000000068;35;20.200000000000003;1014.7;46.5
2015-08-14;20150814;24.4;14.2;69;31;1016.5;1013.1;39.0;0.0;10.2;3.3999999999999773;38;19.299999999999997;1014.8;50.0
2015-08-15;20150815;23.5;15.3;57;31;1014.6;1012.1;26.0;0.0;8.2;2.5;26;19.4;1013.35;44.0
2015-08-16;20150816;26.7;14.6;62;31;1014.6;1009.8;26.0;0.0;12.1;4.800000000000068;31;20.65;1012.2;46.5
2015-08-17;20150817;23.3;17.2;67;42;1010.9;1007.3;31.0;0.0;6.100000000000001;3.6000000000000227;25;20.25;1009.0999999999999;54.5
2015-08-18;20150818;29.4;16.0;72;25;1013.8;1009.5;30.0;0.0;13.399999999999999;4.2999999999999545;47;22.7;1011.65;48.5
2015-08-19;20150819;30.7;15.7;63;25;1016.5;1013.5;31.0;0.0;15.0;3.0;38;23.2;1015.0;44.0
2015-08-20;20150820;32.3;18.9;65;25;1019.3;1015.6;26.0;0.0;13.399999999999999;3.699999999999932;40;25.599999999999998;1017.45;45.0
2015-08-21;20150821;32.8;18.1;85;26;1018.1;1012.7;47.0;9.4;14.699999999999996;5.399999999999977;59;25.45;1015.4000000000001;55.5
2015-08-22;20150822;27.9;16.2;91;33;1017.7;1008.1;44.0;4.6;11.7;9.600000000000023;58;22.049999999999997;1012.9000000000001;62.0
2015-08-23;20150823;24.3;16.1;70;31;1009.3;1006.4;40.0;0.0;8.2;2.8999999999999773;39;20.200000000000003;1007.8499999999999;50.5
2015-08-24;20150824;21.3;12.9;69;35;1017.5;1008.0;40.0;0.0;8.4;9.5;34;17.1;1012.75;52.0
2015-08-25;20150825;27.7;11.0;67;24;1021.1;1016.5;21.0;0.0;16.7;4.600000000000023;43;19.35;1018.8;45.5
2015-08-26;20150826;29.8;15.0;84;24;1017.6;1012.5;37.0;0.0;14.8;5.100000000000023;60;22.4;1015.05;54.0
2015-08-27;20150827;30.4;16.0;54;18;1015.3;1012.3;42.0;0.0;14.399999999999999;3.0;36;23.2;1013.8;36.0
2015-08-28;20150828;32.1;17.3;56;19;1016.7;1013.3;29.0;0.0;14.8;3.400000000000091;37;24.700000000000003;1015.0;37.5
2015-08-29;20150829;33.3;19.7;56;24;1016.9;1012.3;27.0;0.0;13.599999999999998;4.600000000000023;32;26.5;1014.5999999999999;40.0
2015-08-30;20150830;33.5;18.3;88;26;1016.0;1009.6;74.0;3.8;15.2;6.399999999999977;62;25.9;1012.8;57.0
2015-08-31;20150831;26.3;16.5;83;42;1015.7;1012.6;44.0;0.8;9.8;3.1000000000000227;41;21.4;1014.1500000000001;62.5
2015-09-01;20150901;28.3;14.6;81;29;1016.9;1012.8;26.0;0.0;13.700000000000001;4.100000000000023;52;21.45;1014.8499999999999;55.0
2015-09-02;20150902;27.7;17.7;75;31;1014.2;1008.6;27.0;0.0;10.0;5.600000000000023;44;22.7;1011.4000000000001;53.0
2015-09-03;20150903;25.6;15.1;81;20;1013.2;1009.2;29.0;0.0;10.500000000000002;4.0;61;20.35;1011.2;50.5
2015-09-04;20150904;24.4;14.4;71;29;1016.6;1011.4;32.0;0.0;9.999999999999998;5.2000000000000455;42;19.4;1014.0;50.0
2015-09-05;20150905;24.3;10.7;80;30;1020.3;1016.6;23.0;0.0;13.600000000000001;3.699999999999932;50;17.5;1018.45;55.0
2015-09-06;20150906;24.2;12.1;69;32;1021.0;1018.2;26.0;0.0;12.1;2.7999999999999545;37;18.15;1019.6;50.5
2015-09-07;20150907;24.8;13.6;65;23;1020.4;1016.6;27.0;0.0;11.200000000000001;3.7999999999999545;42;19.2;1018.5;44.0
2015-09-08;20150908;25.5;11.1;73;16;1018.4;1014.1;32.0;0.0;14.4;4.2999999999999545;57;18.3;1016.25;44.5
2015-09-09;20150909;26.1;12.1;52;19;1016.9;1012.8;29.0;0.0;14.000000000000002;4.100000000000023;33;19.1;1014.8499999999999;35.5
2015-09-10;20150910;25.9;15.9;62;26;1014.2;1010.3;25.0;0.0;9.999999999999998;3.900000000000091;36;20.9;1012.25;44.0
2015-09-11;20150911;27.5;14.1;49;24;1013.2;1010.2;37.0;0.0;13.4;3.0;25;20.8;1011.7;36.5
2015-09-12;20150912;25.1;17.6;63;27;1012.1;1009.1;38.0;0.0;7.5;3.0;36;21.35;1010.6;45.0
2015-09-13;20150913;23.1;15.0;82;26;1011.8;1008.3;40.0;0.0;8.100000000000001;3.5;56;19.05;1010.05;54.0
2015-09-14;20150914;22.8;12.2;81;32;1014.5;1011.8;35.0;0.0;10.600000000000001;2.7000000000000455;49;17.5;1013.15;56.5
2015-09-15;20150915;17.2;11.1;86;41;1012.6;1007.7;33.0;0.8;6.1;4.899999999999977;45;14.149999999999999;1010.1500000000001;63.5
2015-09-16;20150916;19.9;12.9;97;64;1007.7;1002.1;48.0;3.0;6.999999999999998;5.600000000000023;33;16.4;1004.9000000000001;80.5
2015-09-17;20150917;17.7;8.2;95;41;1018.4;1004.9;34.0;0.0;9.5;13.5;54;12.95;1011.65;68.0
2015-09-18;20150918;22.4;6.8;83;25;1022.3;1018.5;23.0;0.0;15.599999999999998;3.7999999999999545;58;14.6;1020.4;54.0
2015-09-19;20150919;24.4;9.7;71;28;1024.6;1021.5;27.0;0.0;14.7;3.099999999999909;43;17.049999999999997;1023.05;49.5
2015-09-20;20150920;27.0;11.3;65;24;1023.2;1018.5;24.0;0.0;15.7;4.7000000000000455;41;19.15;1020.85;44.5
2015-09-21;20150921;27.7;12.7;52;16;1019.7;1014.0;26.0;0.0;15.0;5.7000000000000455;36;20.2;1016.85;34.0
2015-09-22;20150922;27.4;13.9;42;9;1014.9;1009.9;40.0;0.0;13.499999999999998;5.0;33;20.65;1012.4;25.5
2015-09-23;20150923;21.4;12.2;70;37;1018.3;1012.2;29.0;0.0;9.2;6.099999999999909;33;16.799999999999997;1015.25;53.5
2015-09-24;20150924;26.9;9.0;83;15;1019.7;1017.7;32.0;0.0;17.9;2.0;68;17.95;1018.7;49.0
2015-09-25;20150925;27.9;12.7;41;15;1020.1;1015.4;29.0;0.0;15.2;4.7000000000000455;26;20.299999999999997;1017.75;28.0
2015-09-26;20150926;26.4;13.3;44;16;1017.5;1014.7;61.0;0.0;13.099999999999998;2.7999999999999545;28;19.85;1016.1;30.0
2015-09-27;20150927;26.3;12.5;60;18;1019.1;1015.2;35.0;0.0;13.8;3.8999999999999773;42;19.4;1017.1500000000001;39.0
