;date;T. Max.;T. Min.;H. Max.;H. Min.;P. Max.;P. Min.;Vel.;Precipitación;T. Amp.;P. Amp.;H. Amp.;T. med1.;P. med1.;H. med1.;Prec. Acumulado;Cuenta_lluvia;Cuenta_sequía;Regresión T. med1.;Regresión T. Max.;Regresión T. Min.;Regresión T. Amp.
2021-01-24;20210124;10.1;6.1;89;51;1015.4;1008.2;69.0;0.0;4.0;7.199999999999932;38;8.1;1011.8;70.0;0.0;0;1;14.729793268161027;20.112298456367125;9.331592018212232;10.780706438154892
2021-01-25;20210125;11.3;5.1;97;75;1018.0;1009.9;35.0;7.0;6.200000000000001;8.100000000000023;22;8.2;1013.95;86.0;1;1;0;14.730490188998928;20.113070219690158;9.332210963248158;10.780859256442
2021-01-26;20210126;11.9;6.4;97;76;1024.7;1018.1;10.0;1.4;5.5;6.600000000000023;21;9.15;1021.4000000000001;86.5;1;2;0;14.73118710983683;20.11384198301319;9.332829908284083;10.781012074729107
2021-01-27;20210127;15.6;8.7;97;64;1026.4;1023.8;29.0;0.2;6.9;2.6000000000001364;33;12.149999999999999;1025.1;80.5;1;3;0;14.731884030674731;20.11461374633622;9.333448853320009;10.781164893016213
2021-01-28;20210128;10.4;6.6;97;80;1026.1;1023.6;10.0;0.2;3.8000000000000007;2.4999999999998863;17;8.5;1024.85;88.5;1;4;0;14.732580951512631;20.115385509659255;9.334067798355933;10.78131771130332
2021-01-29;20210129;9.1;6.5;97;91;1024.3;1018.8;10.0;0.0;2.5999999999999996;5.5;6;7.8;1021.55;94.0;0.0;0;1;14.733277872350532;20.11615727298229;9.33468674339186;10.781470529590427
2021-01-30;20210130;9.7;5.3;97;55;1018.7;1009.5;77.0;4.0;4.3999999999999995;9.200000000000045;42;7.5;1014.1;76.0;1;1;0;14.733974793188434;20.11692903630532;9.335305688427784;10.781623347877535
2021-01-31;20210131;13.7;6.1;85;58;1014.1;1009.8;72.0;0.2;7.6;4.300000000000068;27;9.899999999999999;1011.95;71.5;1;2;0;14.734671714026335;20.117700799628352;9.335924633463708;10.781776166164642
2021-02-01;20210201;12.8;7.2;86;60;1017.6;1009.0;82.0;0.0;5.6000000000000005;8.600000000000023;26;10.0;1013.3;73.0;0.0;0;1;14.735368634864237;20.118472562951386;9.336543578499635;10.78192898445175
2021-02-02;20210202;9.6;5.8;97;87;1019.5;1015.8;26.0;0.2;3.8;3.7000000000000455;10;7.699999999999999;1017.65;92.0;1;1;0;14.736065555702137;20.11924432627442;9.337162523535559;10.782081802738857
2021-02-03;20210203;9.9;6.1;97;87;1016.5;1013.2;26.0;1.4;3.8000000000000007;3.2999999999999545;10;8.0;1014.85;92.0;1;2;0;14.736762476540038;20.12001608959745;9.337781468571485;10.782234621025964
2021-02-04;20210204;11.3;7.6;97;73;1013.5;1008.4;24.0;0.4;3.700000000000001;5.100000000000023;24;9.45;1010.95;85.0;1;3;0;14.73745939737794;20.120787852920483;9.33840041360741;10.782387439313071
2021-02-05;20210205;15.7;5.9;93;54;1010.8;1000.4;31.0;3.6;9.799999999999999;10.399999999999977;39;10.8;1005.5999999999999;73.5;1;4;0;14.738156318215841;20.121559616243516;9.339019358643336;10.782540257600179
2021-02-06;20210206;9.2;5.0;96;79;1005.9;999.9;19.0;1.2;4.199999999999999;6.0;17;7.1;1002.9;87.5;1;5;0;14.738853239053743;20.122331379566546;9.33963830367926;10.782693075887286
2021-02-07;20210207;8.3;1.6;96;55;1008.6;1005.8;32.0;0.2;6.700000000000001;2.800000000000068;41;4.95;1007.2;75.5;1;6;0;14.739550159891644;20.12310314288958;9.340257248715186;10.782845894174393
2021-02-08;20210208;8.9;3.3;97;64;1007.7;1001.2;44.0;11.8;5.6000000000000005;6.5;33;6.1;1004.45;80.5;1;7;0;14.740247080729546;20.123874906212613;9.340876193751111;10.782998712461499
2021-02-09;20210209;6.6;3.6;97;77;1008.8;1000.7;55.0;8.6;2.9999999999999996;8.099999999999909;20;5.1;1004.75;87.0;1;8;0;14.740944001567446;20.124646669535643;9.341495138787035;10.783151530748606
2021-02-10;20210210;13.4;3.3;96;40;1017.8;1002.0;66.0;5.8;10.100000000000001;15.799999999999955;56;8.35;1009.9;68.0;1;9;0;14.741640922405347;20.125418432858677;9.342114083822961;10.783304349035713
2021-02-11;20210211;10.5;5.1;97;53;1021.5;1017.9;16.0;0.0;5.4;3.6000000000000227;44;7.8;1019.7;75.0;0.0;0;1;14.742337843243249;20.12619019618171;9.342733028858886;10.78345716732282
2021-02-12;20210212;11.4;6.3;97;63;1023.7;1016.1;47.0;9.8;5.1000000000000005;7.600000000000023;34;8.85;1019.9000000000001;80.0;1;1;0;14.74303476408115;20.12696195950474;9.343351973894812;10.783609985609928
2021-02-13;20210213;13.4;3.9;88;42;1027.8;1022.9;32.0;0.0;9.5;4.899999999999977;46;8.65;1025.35;65.0;0.0;0;1;14.743731684919052;20.127733722827774;9.343970918930737;10.783762803897035
2021-02-14;20210214;13.5;2.5;89;60;1032.2;1027.5;19.0;0.0;11.0;4.7000000000000455;29;8.0;1029.85;74.5;0.0;0;2;14.744428605756953;20.128505486150807;9.344589863966661;10.783915622184143
2021-02-15;20210215;11.8;3.5;92;68;1034.1;1030.3;15.0;0.0;8.3;3.7999999999999545;24;7.65;1032.1999999999998;80.0;0.0;0;3;14.745125526594853;20.129277249473837;9.345208809002587;10.78406844047125
2021-02-16;20210216;12.0;2.5;96;70;1030.8;1025.1;15.0;0.0;9.5;5.7000000000000455;26;7.25;1027.9499999999998;83.0;0.0;0;4;14.745822447432754;20.13004901279687;9.345827754038512;10.784221258758357
2021-02-17;20210217;14.4;4.4;94;63;1025.7;1019.6;19.0;0.0;10.0;6.100000000000023;31;9.4;1022.6500000000001;78.5;0.0;0;5;14.746519368270656;20.130820776119904;9.346446699074438;10.784374077045465
2021-02-18;20210218;14.1;4.8;89;47;1020.1;1017.0;39.0;0.0;9.3;3.1000000000000227;42;9.45;1018.55;68.0;0.0;0;6;14.747216289108557;20.131592539442934;9.347065644110362;10.784526895332572
2021-02-19;20210219;15.0;3.3;81;40;1020.6;1016.6;29.0;0.0;11.7;4.0;41;9.15;1018.6;60.5;0.0;0;7;14.747913209946459;20.132364302765968;9.347684589146288;10.784679713619678
2021-02-20;20210220;15.5;5.3;72;36;1016.7;1009.8;42.0;0.0;10.2;6.900000000000091;36;10.4;1013.25;54.0;0.0;0;8;14.74861013078436;20.133136066089;9.348303534182213;10.784832531906785
2021-02-21;20210221;10.1;3.6;96;57;1009.9;1004.0;29.0;8.2;6.5;5.899999999999977;39;6.85;1006.95;76.5;1;1;0;14.74930705162226;20.13390782941203;9.348922479218139;10.784985350193892
2021-02-22;20210222;9.7;3.4;96;57;1026.7;1006.9;31.0;1.2;6.299999999999999;19.800000000000068;39;6.55;1016.8;76.5;1;2;0;14.750003972460162;20.134679592735065;9.349541424254063;10.785138168481
2021-02-23;20210223;11.9;0.9;92;58;1035.6;1026.7;24.0;0.0;11.0;8.899999999999864;34;6.4;1031.15;75.0;0.0;0;1;14.750700893298063;20.1354513560581;9.350160369289988;10.785290986768107
2021-02-24;20210224;12.9;3.7;90;68;1035.6;1029.2;24.0;0.0;9.2;6.399999999999864;22;8.3;1032.4;79.0;0.0;0;2;14.751397814135965;20.13622311938113;9.350779314325914;10.785443805055214
2021-02-25;20210225;12.8;5.2;89;55;1030.1;1027.7;15.0;0.0;7.6000000000000005;2.3999999999998636;34;9.0;1028.9;72.0;0.0;0;3;14.752094734973866;20.136994882704162;9.351398259361838;10.785596623342322
2021-02-26;20210226;16.2;5.4;84;43;1029.7;1026.8;21.0;0.0;10.799999999999999;2.900000000000091;41;10.8;1028.25;63.5;0.0;0;4;14.752791655811768;20.137766646027195;9.352017204397765;10.785749441629429
2021-02-27;20210227;19.4;5.5;75;23;1027.6;1020.3;21.0;0.0;13.899999999999999;7.2999999999999545;52;12.45;1023.9499999999999;49.0;0.0;0;5;14.75348857664967;20.138538409350225;9.352636149433689;10.785902259916536
2021-02-28;20210228;11.2;2.2;82;62;1021.6;1018.3;24.0;0.0;9.0;3.300000000000068;20;6.699999999999999;1019.95;72.0;0.0;0;6;14.754185497487569;20.13931017267326;9.353255094469615;10.786055078203644
2021-03-01;20210301;7.6;5.7;94;74;1023.9;1021.1;8.0;0.2;1.8999999999999995;2.7999999999999545;20;6.65;1022.5;84.0;1;1;0;14.75488241832547;20.140081935996292;9.35387403950554;10.786207896490751
2021-03-02;20210302;11.9;6.0;92;61;1029.3;1023.8;13.0;0.0;5.9;5.5;31;8.95;1026.55;76.5;0.0;0;1;14.755579339163372;20.140853699319322;9.354492984541466;10.786360714777858
2021-03-03;20210303;12.8;4.8;89;63;1030.2;1026.3;10.0;0.0;8.0;3.900000000000091;26;8.8;1028.25;76.0;0.0;0;2;14.756276260001274;20.141625462642356;9.35511192957739;10.786513533064966
2021-03-04;20210304;14.2;3.8;93;62;1026.4;1017.7;15.0;0.0;10.399999999999999;8.700000000000045;31;9.0;1022.0500000000001;77.5;0.0;0;3;14.756973180839175;20.14239722596539;9.355730874613315;10.786666351352071
2021-03-05;20210305;13.7;3.2;94;48;1019.2;1015.5;23.0;0.0;10.5;3.7000000000000455;46;8.45;1017.35;71.0;0.0;0;4;14.757670101677077;20.14316898928842;9.35634981964924;10.786819169639179
2021-03-06;20210306;14.1;6.9;82;49;1021.0;1018.0;21.0;0.0;7.199999999999999;3.0;33;10.5;1019.5;65.5;0.0;0;5;14.758367022514976;20.143940752611453;9.356968764685165;10.786971987926286
2021-03-07;20210307;13.1;6.3;92;54;1020.5;1014.2;24.0;4.2;6.8;6.2999999999999545;38;9.7;1017.35;73.0;1;1;0;14.759063943352878;20.144712515934486;9.357587709721091;10.787124806213393
2021-03-08;20210308;8.9;3.3;95;77;1017.9;1013.3;26.0;3.4;5.6000000000000005;4.600000000000023;18;6.1;1015.5999999999999;86.0;1;2;0;14.75976086419078;20.145484279257516;9.358206654757016;10.7872776245005
2021-03-09;20210309;11.8;2.1;89;46;1021.1;1017.6;29.0;0.0;9.700000000000001;3.5;43;6.95;1019.35;67.5;0.0;0;1;14.760457785028681;20.14625604258055;9.35882559979294;10.787430442787608
2021-03-10;20210310;13.8;-0.8;81;43;1025.5;1021.0;21.0;0.0;14.600000000000001;4.5;38;6.5;1023.25;62.0;0.0;0;2;14.761154705866582;20.147027805903583;9.359444544828866;10.787583261074715
2021-03-11;20210311;17.4;3.7;83;47;1026.2;1021.8;40.0;0.0;13.7;4.400000000000091;36;10.549999999999999;1024.0;65.0;0.0;0;3;14.761851626704484;20.147799569226613;9.36006348986479;10.787736079361823
2021-03-12;20210312;12.8;5.4;89;35;1023.0;1019.6;47.0;0.0;7.4;3.3999999999999773;54;9.100000000000001;1021.3;62.0;0.0;0;4;14.762548547542384;20.148571332549647;9.360682434900717;10.78788889764893
2021-03-13;20210313;13.9;1.6;79;31;1024.5;1021.4;45.0;0.0;12.3;3.1000000000000227;48;7.75;1022.95;55.0;0.0;0;5;14.763245468380285;20.14934309587268;9.361301379936641;10.788041715936037
2021-03-14;20210314;13.4;5.1;74;45;1026.9;1023.7;42.0;0.0;8.3;3.2000000000000455;29;9.25;1025.3000000000002;59.5;0.0;0;6;14.763942389218187;20.15011485919571;9.361920324972568;10.788194534223145
2021-03-15;20210315;18.7;0.3;89;29;1027.0;1023.2;24.0;0.0;18.4;3.7999999999999545;60;9.5;1025.1;59.0;0.0;0;7;14.764639310056088;20.150886622518744;9.362539270008492;10.78834735251025
2021-03-16;20210316;18.0;0.9;85;31;1026.6;1023.3;35.0;0.0;17.1;3.2999999999999545;54;9.45;1024.9499999999998;58.0;0.0;0;8;14.76533623089399;20.151658385841777;9.363158215044418;10.788500170797358
2021-03-17;20210317;18.2;5.3;72;25;1026.5;1020.6;40.0;0.0;12.899999999999999;5.899999999999977;47;11.75;1023.55;48.5;0.0;0;9;14.766033151731891;20.152430149164807;9.363777160080343;10.788652989084465
2021-03-18;20210318;11.0;3.6;64;36;1022.2;1016.3;35.0;0.0;7.4;5.900000000000091;28;7.3;1019.25;50.0;0.0;0;10;14.766730072569793;20.15320191248784;9.364396105116267;10.788805807371572
2021-03-19;20210319;10.5;0.5;79;51;1017.6;1010.1;53.0;0.0;10.0;7.5;28;5.5;1013.85;65.0;0.0;0;11;14.767426993407692;20.153973675810875;9.365015050152193;10.78895862565868
2021-03-20;20210320;9.9;0.9;65;26;1022.1;1015.1;48.0;0.0;9.0;7.0;39;5.4;1018.6;45.5;0.0;0;12;14.768123914245594;20.154745439133908;9.365633995188118;10.789111443945787
2021-03-21;20210321;13.2;-1.0;72;32;1022.8;1020.0;39.0;0.0;14.2;2.7999999999999545;40;6.1;1021.4;52.0;0.0;0;13;14.768820835083496;20.155517202456938;9.366252940224044;10.789264262232894
2021-03-22;20210322;16.3;0.9;72;27;1020.7;1017.9;32.0;0.0;15.4;2.800000000000068;45;8.6;1019.3;49.5;0.0;0;14;14.769517755921397;20.15628896577997;9.366871885259968;10.789417080520002
2021-03-23;20210323;17.5;2.1;73;31;1022.9;1019.8;21.0;0.0;15.4;3.1000000000000227;42;9.8;1021.3499999999999;52.0;0.0;0;15;14.770214676759299;20.157060729103005;9.367490830295894;10.789569898807109
2021-03-24;20210324;18.8;3.5;56;27;1024.8;1021.7;23.0;0.0;15.3;3.099999999999909;29;11.15;1023.25;41.5;0.0;0;16;14.770911597597198;20.157832492426035;9.368109775331819;10.789722717094216
2021-03-25;20210325;18.7;5.7;58;21;1023.5;1019.7;27.0;0.0;13.0;3.7999999999999545;37;12.2;1021.6;39.5;0.0;0;17;14.7716085184351;20.15860425574907;9.368728720367745;10.789875535381324
2021-03-26;20210326;16.7;5.1;67;37;1022.9;1018.9;29.0;0.0;11.6;4.0;30;10.899999999999999;1020.9;52.0;0.0;0;18;14.772305439273001;20.159376019072102;9.36934766540367;10.790028353668431
2021-03-27;20210327;16.5;4.6;78;44;1026.8;1022.7;24.0;0.0;11.9;4.099999999999909;34;10.55;1024.75;61.0;0.0;0;19;14.773002360110903;20.160147782395132;9.369966610439594;10.790181171955538
2021-03-28;20210328;19.9;4.2;88;31;1029.0;1025.4;21.0;0.0;15.7;3.599999999999909;57;12.049999999999999;1027.2;59.5;0.0;0;20;14.773699280948804;20.160919545718166;9.37058555547552;10.790333990242644
2021-03-29;20210329;21.8;8.7;56;21;1027.8;1022.7;42.0;0.0;13.100000000000001;5.099999999999909;35;15.25;1025.25;38.5;0.0;0;21;14.774396201786706;20.1616913090412;9.371204500511444;10.790486808529751
2021-03-30;20210330;20.2;9.3;59;28;1026.4;1022.0;27.0;0.0;10.899999999999999;4.400000000000091;31;14.75;1024.2;43.5;0.0;0;22;14.775093122624607;20.16246307236423;9.37182344554737;10.790639626816859
2021-03-31;20210331;22.6;7.8;53;20;1023.9;1015.4;24.0;0.0;14.8;8.5;33;15.200000000000001;1019.65;36.5;0.0;0;23;14.775790043462507;20.163234835687263;9.372442390583295;10.790792445103966
2021-04-01;20210401;21.2;10.4;52;28;1017.8;1011.3;27.0;0.0;10.799999999999999;6.5;24;15.8;1014.55;40.0;0.0;0;24;14.776486964300409;20.164006599010296;9.37306133561922;10.790945263391073
2021-04-02;20210402;16.1;8.1;95;48;1014.4;1012.5;21.0;2.6;8.000000000000002;1.8999999999999773;47;12.100000000000001;1013.45;71.5;1;1;0;14.77718388513831;20.164778362333326;9.373680280655146;10.79109808167818
2021-04-03;20210403;19.1;6.2;93;42;1014.5;1010.6;26.0;0.2;12.900000000000002;3.8999999999999773;51;12.65;1012.55;67.5;1;2;0;14.777880805976212;20.16555012565636;9.37429922569107;10.791250899965288
2021-04-04;20210404;20.8;3.3;62;27;1016.8;1012.7;26.0;0.0;17.5;4.099999999999909;35;12.05;1014.75;44.5;0.0;0;1;14.778577726814113;20.166321888979393;9.374918170726996;10.791403718252395
2021-04-05;20210405;19.9;4.6;69;25;1017.6;1013.8;24.0;0.0;15.299999999999999;3.800000000000068;44;12.25;1015.7;47.0;0.0;0;2;14.779274647652015;20.167093652302423;9.37553711576292;10.791556536539503
2021-04-06;20210406;20.2;6.4;49;23;1015.8;1009.5;35.0;0.0;13.799999999999999;6.2999999999999545;26;13.3;1012.65;36.0;0.0;0;3;14.779971568489916;20.167865415625457;9.376156060798847;10.79170935482661
2021-04-07;20210407;18.7;2.0;72;22;1019.9;1011.7;23.0;0.0;16.7;8.199999999999932;50;10.35;1015.8;47.0;0.0;0;4;14.780668489327816;20.16863717894849;9.376775005834771;10.791862173113717
2021-04-08;20210408;16.2;7.2;85;56;1022.1;1017.7;23.0;0.0;9.0;4.399999999999977;29;11.7;1019.9000000000001;70.5;0.0;0;5;14.781365410165717;20.16940894227152;9.377393950870697;10.792014991400823
2021-04-09;20210409;12.1;6.6;95;72;1018.3;1016.0;16.0;7.2;5.5;2.2999999999999545;23;9.35;1017.15;83.5;1;1;0;14.782062331003619;20.170180705594554;9.378012895906622;10.79216780968793
2021-04-10;20210410;15.8;6.4;92;56;1016.8;1009.8;31.0;0.2;9.4;7.0;36;11.100000000000001;1013.3;74.0;1;2;0;14.78275925184152;20.170952468917587;9.378631840942546;10.792320627975037
2021-04-11;20210411;14.0;6.0;97;64;1020.0;1010.2;29.0;6.0;8.0;9.799999999999955;33;10.0;1015.1;80.5;1;3;0;14.783456172679422;20.171724232240617;9.379250785978472;10.792473446262145
2021-04-12;20210412;15.7;1.1;85;31;1025.5;1020.1;24.0;0.0;14.6;5.399999999999977;54;8.4;1022.8;58.0;0.0;0;1;14.784153093517322;20.17249599556365;9.379869731014397;10.792626264549252
2021-04-13;20210413;12.0;6.0;95;41;1024.3;1019.7;13.0;1.8;6.0;4.599999999999909;54;9.0;1022.0;68.0;1;1;0;14.784850014355223;20.173267758886684;9.380488676050323;10.79277908283636
2021-04-14;20210414;19.2;7.6;92;46;1020.4;1013.3;29.0;5.4;11.6;7.100000000000023;46;13.399999999999999;1016.8499999999999;69.0;1;2;0;14.785546935193125;20.174039522209714;9.381107621086247;10.792931901123467
2021-04-15;20210415;16.1;8.9;90;51;1015.4;1012.6;24.0;0.6;7.200000000000001;2.7999999999999545;39;12.5;1014.0;70.5;1;3;0;14.786243856031026;20.174811285532748;9.381726566122174;10.793084719410574
2021-04-16;20210416;15.1;6.3;90;25;1018.5;1014.1;35.0;0.0;8.8;4.399999999999977;65;10.7;1016.3;57.5;0.0;0;1;14.786940776868928;20.17558304885578;9.382345511158098;10.793237537697681
2021-04-17;20210417;15.3;-0.7;70;28;1019.9;1016.3;37.0;0.0;16.0;3.6000000000000227;42;7.300000000000001;1018.0999999999999;49.0;0.0;0;2;14.78763769770683;20.17635481217881;9.382964456194024;10.793390355984789
2021-04-18;20210418;17.7;0.2;81;28;1022.0;1018.9;26.0;0.0;17.5;3.1000000000000227;53;8.95;1020.45;54.5;0.0;0;3;14.78833461854473;20.177126575501845;9.383583401229949;10.793543174271896
2021-04-19;20210419;18.6;4.6;84;34;1020.6;1013.9;31.0;0.0;14.000000000000002;6.7000000000000455;50;11.600000000000001;1017.25;59.0;0.0;0;4;14.78903153938263;20.17789833882488;9.384202346265873;10.793695992559003
2021-04-20;20210420;15.7;8.0;95;56;1015.1;1009.9;39.0;2.0;7.699999999999999;5.2000000000000455;39;11.85;1012.5;75.5;1;1;0;14.789728460220532;20.178670102147912;9.3848212913018;10.79384881084611
2021-04-21;20210421;14.9;5.2;96;56;1012.2;1009.2;26.0;4.2;9.7;3.0;40;10.05;1010.7;76.0;1;2;0;14.790425381058434;20.17944186547094;9.385440236337724;10.794001629133216
2021-04-22;20210422;12.9;7.4;97;80;1017.2;1010.8;15.0;13.0;5.5;6.400000000000091;17;10.15;1014.0;88.5;1;3;0;14.791122301896335;20.180213628793975;9.38605918137365;10.794154447420324
2021-04-23;20210423;14.6;8.3;93;63;1018.9;1016.5;19.0;0.0;6.299999999999999;2.3999999999999773;30;11.45;1017.7;78.0;0.0;0;1;14.791819222734237;20.18098539211701;9.386678126409574;10.794307265707431
2021-04-24;20210424;16.1;8.7;94;58;1017.8;1014.3;21.0;0.6;7.400000000000002;3.5;36;12.4;1016.05;76.0;1;1;0;14.792516143572138;20.18175715544004;9.387297071445499;10.794460083994538
2021-04-25;20210425;12.6;8.5;97;74;1015.4;1009.0;18.0;9.0;4.1;6.399999999999977;23;10.55;1012.2;85.5;1;2;0;14.79321306441004;20.182528918763072;9.387916016481425;10.794612902281646
2021-04-26;20210426;16.0;8.0;97;72;1010.7;1004.6;26.0;5.0;8.0;6.100000000000023;25;12.0;1007.6500000000001;84.5;1;3;0;14.79390998524794;20.183300682086106;9.38853496151735;10.794765720568753
2021-04-27;20210427;16.7;6.8;96;66;1006.2;1002.9;23.0;5.6;9.899999999999999;3.300000000000068;30;11.75;1004.55;81.0;1;4;0;14.794606906085841;20.184072445409136;9.389153906553275;10.79491853885586
2021-04-28;20210428;15.8;7.5;97;64;1006.5;1003.7;32.0;0.2;8.3;2.7999999999999545;33;11.65;1005.1;80.5;1;5;0;14.795303826923742;20.18484420873217;9.3897728515892;10.795071357142968
2021-04-29;20210429;16.2;8.4;97;55;1008.7;1005.0;44.0;2.6;7.799999999999999;3.7000000000000455;42;12.3;1006.85;76.0;1;6;0;14.796000747761644;20.185615972055203;9.390391796625126;10.795224175430075
2021-04-30;20210430;14.1;5.7;91;49;1010.0;1007.6;21.0;0.0;8.399999999999999;2.3999999999999773;42;9.9;1008.8;70.0;0.0;0;1;14.796697668599545;20.186387735378233;9.39101074166105;10.795376993717182
2021-05-01;20210501;14.0;3.9;93;36;1016.3;1009.7;32.0;0.2;10.1;6.599999999999909;57;8.95;1013.0;64.5;1;1;0;14.797394589437445;20.187159498701266;9.391629686696977;10.79552981200429
2021-05-02;20210502;15.4;5.4;81;40;1018.0;1015.7;24.0;0.0;10.0;2.2999999999999545;41;10.4;1016.85;60.5;0.0;0;1;14.798091510275347;20.1879312620243;9.392248631732901;10.795682630291395
2021-05-03;20210503;16.1;8.1;89;54;1020.4;1016.8;31.0;1.8;8.000000000000002;3.6000000000000227;35;12.100000000000001;1018.5999999999999;71.5;1;1;0;14.798788431113248;20.18870302534733;9.392867576768825;10.795835448578503
2021-05-04;20210504;19.4;4.3;94;40;1020.1;1014.6;24.0;0.0;15.099999999999998;5.5;54;11.85;1017.35;67.0;0.0;0;1;14.79948535195115;20.189474788670363;9.393486521804752;10.79598826686561
2021-05-05;20210505;22.7;9.9;63;30;1015.9;1012.7;24.0;0.0;12.799999999999999;3.199999999999932;33;16.3;1014.3;46.5;0.0;0;2;14.800182272789051;20.190246551993397;9.394105466840676;10.796141085152717
2021-05-06;20210506;24.2;8.7;77;21;1016.2;1012.5;31.0;0.0;15.5;3.7000000000000455;56;16.45;1014.35;49.0;0.0;0;3;14.800879193626953;20.191018315316427;9.394724411876602;10.796293903439825
2021-05-07;20210507;24.6;13.6;69;34;1017.1;1013.9;27.0;0.0;11.000000000000002;3.2000000000000455;35;19.1;1015.5;51.5;0.0;0;4;14.801576114464854;20.19179007863946;9.395343356912527;10.796446721726932
2021-05-08;20210508;25.6;11.2;71;25;1015.0;1007.0;37.0;0.0;14.400000000000002;8.0;46;18.4;1011.0;48.0;0.0;0;5;14.802273035302754;20.192561841962494;9.395962301948453;10.79659954001404
2021-05-09;20210509;18.6;8.3;95;39;1007.9;1001.6;53.0;10.2;10.3;6.2999999999999545;56;13.450000000000001;1004.75;67.0;1;1;0;14.802969956140656;20.193333605285524;9.396581246984377;10.796752358301147
2021-05-10;20210510;14.9;4.7;91;41;1011.7;1007.8;45.0;0.2;10.2;3.900000000000091;50;9.8;1009.75;66.0;1;2;0;14.803666876978557;20.194105368608557;9.397200192020303;10.796905176588254
2021-05-11;20210511;14.3;5.5;78;37;1020.3;1011.9;35.0;0.0;8.8;8.399999999999977;41;9.9;1016.0999999999999;57.5;0.0;0;1;14.804363797816459;20.19487713193159;9.397819137056228;10.797057994875361
2021-05-12;20210512;17.2;7.1;90;39;1019.9;1015.3;40.0;0.4;10.1;4.600000000000023;51;12.149999999999999;1017.5999999999999;64.5;1;1;0;14.80506071865436;20.19564889525462;9.398438082092152;10.797210813162469
2021-05-13;20210513;16.6;7.6;76;55;1018.1;1010.7;44.0;0.0;9.000000000000002;7.399999999999977;21;12.100000000000001;1014.4000000000001;65.5;0.0;0;1;14.805757639492262;20.196420658577654;9.399057027128078;10.797363631449576
2021-05-14;20210514;20.0;9.9;72;29;1017.2;1013.4;37.0;0.0;10.1;3.800000000000068;43;14.95;1015.3;50.5;0.0;0;2;14.806454560330161;20.197192421900688;9.399675972164003;10.797516449736682
2021-05-15;20210515;22.7;11.5;73;47;1016.2;1012.1;37.0;0.0;11.2;4.100000000000023;26;17.1;1014.1500000000001;60.0;0.0;0;3;14.807151481168063;20.197964185223718;9.400294917199929;10.797669268023789
2021-05-16;20210516;22.3;13.1;78;52;1013.6;1011.7;42.0;0.0;9.200000000000001;1.8999999999999773;26;17.7;1012.6500000000001;65.0;0.0;0;4;14.807848402005964;20.19873594854675;9.400913862235853;10.797822086310896
2021-05-17;20210517;23.8;11.6;67;25;1017.1;1013.4;45.0;0.0;12.200000000000001;3.7000000000000455;42;17.7;1015.25;46.0;0.0;0;5;14.808545322843866;20.199507711869785;9.401532807271778;10.797974904598004
2021-05-18;20210518;24.0;11.4;56;36;1017.6;1014.7;45.0;0.0;12.6;2.8999999999999773;20;17.7;1016.1500000000001;46.0;0.0;0;6;14.809242243681767;20.200279475192815;9.402151752307704;10.798127722885111
2021-05-19;20210519;23.6;10.2;77;15;1021.5;1017.1;34.0;0.0;13.400000000000002;4.399999999999977;62;16.9;1019.3;46.0;0.0;0;7;14.809939164519669;20.20105123851585;9.402770697343628;10.798280541172218
2021-05-20;20210520;25.3;8.8;62;29;1022.4;1016.6;21.0;0.0;16.5;5.7999999999999545;33;17.05;1019.5;45.5;0.0;0;8;14.810636085357569;20.201823001838882;9.403389642379555;10.798433359459326
2021-05-21;20210521;25.0;13.5;59;20;1016.9;1009.1;45.0;0.0;11.5;7.7999999999999545;39;19.25;1013.0;39.5;0.0;0;9;14.81133300619547;20.202594765161912;9.404008587415479;10.798586177746433
2021-05-22;20210522;19.6;11.8;64;25;1014.6;1009.2;42.0;0.0;7.800000000000001;5.399999999999977;39;15.700000000000001;1011.9000000000001;44.5;0.0;0;10;14.812029927033372;20.203366528484946;9.404627532451405;10.79873899603354
2021-05-23;20210523;15.8;9.7;82;38;1018.2;1014.0;29.0;0.0;6.100000000000001;4.2000000000000455;44;12.75;1016.1;60.0;0.0;0;11;14.812726847871273;20.20413829180798;9.40524647748733;10.798891814320648
2021-05-24;20210524;19.0;8.2;86;41;1021.3;1017.4;31.0;0.0;10.8;3.8999999999999773;45;13.6;1019.3499999999999;63.5;0.0;0;12;14.813423768709175;20.20491005513101;9.405865422523256;10.799044632607755
2021-05-25;20210525;23.3;8.8;73;31;1023.5;1017.8;26.0;0.0;14.5;5.7000000000000455;42;16.05;1020.65;52.0;0.0;0;13;14.814120689547076;20.205681818454043;9.40648436755918;10.799197450894862
2021-05-26;20210526;23.4;12.0;79;44;1019.4;1013.2;23.0;0.0;11.399999999999999;6.199999999999932;35;17.7;1016.3;61.5;0.0;0;14;14.814817610384978;20.206453581777076;9.407103312595105;10.799350269181968
2021-05-27;20210527;25.8;11.1;77;35;1016.3;1011.4;23.0;0.0;14.700000000000001;4.899999999999977;42;18.45;1013.8499999999999;56.0;0.0;0;15;14.815514531222878;20.207225345100106;9.40772225763103;10.799503087469075
2021-05-28;20210528;24.9;13.7;82;41;1016.4;1012.7;26.0;0.0;11.2;3.699999999999932;41;19.299999999999997;1014.55;61.5;0.0;0;16;14.816211452060779;20.20799710842314;9.408341202666955;10.799655905756183
